longitude,latitude
-113.939608,50.994245
-72.34396,49.03957
-79.301011,43.899513
-69.4717,51.4483
-75.58818,45.65348
-73.666661,45.513829
-70.68171,46.78148
-69.34669,57.33423
-61.98013,47.23591
-73.0437,45.29137
-123.097513,49.25697
-64.7355,48.9677
-75.637959,45.387514
-73.83494,46.10941
-76.29499,47.13819
-75.6079,45.409797
-70.9406,48.23232
-73.53565,45.74131
-72.77068,46.45354
-73.690022,45.403838
-123.085026,49.127374
-72.98338,49.51619
-77.74479,46.3801
-74.30888,45.67206
-114.106566,50.945896
-114.01237,51.011983
-74.11455,47.70624
-73.858003,45.589083
-70.65503,45.94904
-79.691113,43.79391
-122.808519,49.189744
-72.05178,49.03687
-114.033135,51.061716
-71.58205,45.45804
-76.94725,48.32734
-72.06406,45.58603
-69.99865,48.32824
-75.76906,45.60042
-114.173875,50.955909
-123.080582,49.242846
-65.85189,48.20624
-122.951904,49.201146
-69.09065,47.59592
-73.747149,45.600115
-74.18655,46.01349
-73.528175,45.412459
-73.573741,45.541493
-78.71401,47.56745
-76.93086,46.41607
-73.32794,48.19185
-73.55069,46.47153
-78.47334,47.57554
-75.60904,45.436129
-114.125428,50.955796
-79.1557,49.00719
-79.444206,43.698667
-74.11456,46.33873
-122.806713,49.09848
-79.396412,43.807778
-74.5862,46.13819
-74.06398,49.41157
-75.70093,45.86211
-78.85245,48.83873
-73.2164,47.99311
-75.35877,46.8828
-79.13156,48.23142
-69.90969,49.8729
-113.941141,51.088767
-74.59398,47.12021
-73.90823,50.2527
-75.686891,45.406697
-78.94237,47.85851
-74.40971,49.74311
-114.120269,50.957976
-74.0164,46.2856
-76.46359,50.04317
-75.657377,45.402143
-74.16021,45.8828
-71.37062,46.8765
-73.19484,48.05576
-79.470719,43.78301
-72.70377,50.06025
-72.54932,50.60761
-114.145474,51.045417
-68.37,52.0986
-75.63,45.6684
-122.765409,49.124141
-75.622194,45.412793
-122.720577,49.191479
-68.07506,49.31475
-75.811764,45.415676
-114.054289,51.106973
-74.31393,45.96703
-75.70492,45.71163
-66.00647,48.16936
-123.186003,49.190621
-70.34555,48.88549
-75.67299,45.435574
-122.882942,49.159453
-69.41261,48.35672
-74.87467,51.61391
-79.502104,43.630292
-122.943611,49.195995
-75.95098,47.24671
-75.596507,45.439697
-70.92626,50.63999
-72.50819,54.09772
-122.868402,49.200637
-66.77504,48.44005
-78.79371,48.83963
-75.81874,47.32195
-73.478494,45.448251
-72.98351,49.11481
-122.751029,49.164584
-76.92989,51.05936
-75.77798,45.68735
-75.637331,45.452072
-73.919376,45.635638
-73.7241,46.02608
-71.31817,49.28687
-73.3646,50.1493
-72.3117,45.3194
-75.623766,45.432316
-79.451127,43.759811
-113.929876,51.024541
-114.1061,50.909267
-74.23448,45.94904
-123.176349,49.11066
-78.60957,47.36751
-78.97071,47.5045
-113.998854,51.036197
-73.92592,47.16607
-72.78551,47.38639
-79.325359,43.830897
-77.2733,47.7036
-69.6605,48.1625
-79.579423,43.743856
-73.40211,47.19544
-69.0,47.63639
-75.78607,45.330193
-75.718816,45.328152
-73.51955,46.29946
-75.792152,45.327228
-75.627376,45.424424
-75.69082,45.384821
-113.93109,51.106713
-122.797387,49.220981
-72.49589,48.91846
-79.70278,43.656362
-78.06852,48.08603
-113.977472,50.939737
-71.23815,46.93915
-71.55897,45.45983
-114.060059,50.948668
-73.770206,45.571835
-73.684164,45.46813
-72.9889,50.41
-73.29299,46.28507
-76.70355,45.81745
-74.3025,45.9761
-77.76373,47.78867
-72.6947,47.0261
-79.434699,43.825883
-122.80473,49.138289
-113.965572,50.982758
-73.17184,46.33873
-77.08069,47.04047
-75.733125,45.462866
-75.645206,45.402564
-73.445807,45.55154
-70.58071,46.65978
-72.06419,48.8783
-122.759621,49.098832
-73.761832,45.579594
-73.497623,45.509047
-76.76199,46.10941
-79.602148,43.776526
-72.3997,46.43735
-123.100885,49.240832
-75.54994,45.55306
-72.52354,48.56295
-79.381101,43.656992
-79.589628,43.714097
-69.7742,48.1867
-73.41143,46.57464
-75.801061,45.352065
-73.08727,45.38999
-76.83801,50.18645
-79.25254,48.09413
-75.64665,47.61841
-74.3167,45.47
-79.351155,43.725307
-75.585009,45.402768
-114.143832,51.149016
-64.86,48.19994
-75.01943,46.39988
-74.25663,50.71613
-79.25959,46.92836
-75.579832,45.43002
-75.59239,53.61211
-73.746446,45.495956
-76.0789,52.5533
-75.62665,45.83783
-113.994514,50.97841
-77.745,46.6295
-75.04566,46.19095
-75.751369,45.469022
-72.2932,46.9298
-114.129389,50.948833
-75.7675,45.9092
-77.42015,46.60492
-75.776641,45.337998
-79.0219,48.7583
-114.159318,51.052201
-75.676045,45.383558
-114.067895,51.111154
-71.62535,50.85312
-74.92646,45.81115
-122.982053,49.22034
-75.717835,45.34848
-76.05096,50.29497
-73.54563,46.23591
-73.793,45.9381
-74.70917,50.30306
-76.31935,49.98232
-123.015772,49.138923
-73.698873,45.578268
-74.90441,48.67476
-79.295516,43.724719
-74.11235,45.94275
-75.87297,45.58693
-73.686761,45.488483
-75.72558,53.89719
-122.822369,49.197305
-79.704119,43.894577
-70.81191,50.96703
-73.560445,45.416629
-72.51803,45.3837
-79.0124,48.7527
-73.417164,45.435284
-75.59114,48.18106
-79.0972,46.7325
-73.801981,45.459228
-64.622,48.36571
-75.67028,45.365725
-79.424514,43.867355
-122.78966,49.216596
-75.784018,45.443546
-71.29276,46.60042
-114.10946,51.107429
-123.132688,49.241016
-73.67899,45.565953
-72.37011,48.94185
-76.70702,46.32644
-71.2317,46.7028
-73.07666,47.64719
-76.72837,48.30036
-114.147849,50.921834
-69.23309,50.35492
-76.57677,46.71703
-75.638595,45.432125
-114.050769,50.983736
-72.65986,48.67566
-75.801633,45.439045
-70.97631,46.90708
-73.540218,45.501014
-71.36238,54.56025
-73.26162,48.34682
-75.645959,45.368601
-73.850593,45.475812
-114.151374,51.047182
-76.81036,48.27878
-114.009871,51.08006
-73.471542,45.506711
-79.364017,43.645441
-113.954554,50.95413
-72.82555,46.08004
-73.835727,45.470412
-71.99343,46.78327
-75.657832,45.4025
-78.7392,48.9161
-73.843222,45.54281
-69.02846,47.78507
-79.28967,48.77068
-78.15748,46.73142
-78.57877,53.77968
-79.06709,48.35672
-72.86543,48.16427
-77.83584,47.2554
-73.519988,45.450667
-76.27757,49.82464
-72.59233,46.39988
-73.53811,47.45983
-75.70242,47.1238
-73.796835,45.558196
-78.61256,47.03687
-75.569379,45.445703
-75.598402,45.427302
-73.647504,45.482748
-79.08958,47.41757
-79.16127,48.18735
-74.55091,46.09682
-122.77124,49.266423
-73.52905,45.91067
-75.804708,45.441379
-73.4078,46.0064
-71.10734,46.98502
-79.29691,48.19095
-73.693308,45.409567
-77.76231,50.72063
-75.86396,48.28148
-79.298768,43.887643
-72.70416,45.07374
-79.355622,43.791444
-72.27006,49.17026
-77.93823,49.06475
-73.79571,45.639269
-122.884771,49.120729
-73.804793,45.627604
-70.63532,46.48861
-69.28856,48.47962
-79.541206,43.74698
-75.58333,46.31205
-73.65998,45.41346
-75.681878,45.422233
-122.860076,49.147839
-123.135803,49.242428
-78.2702,47.8159
-76.65638,45.61931
-70.64347,48.76529
-72.39122,45.03058
-122.93534,49.260309
-73.664509,45.538684
-79.47548,48.68375
-72.7947,47.54407
-114.172075,51.12062
-113.958809,51.060861
-76.06307,48.2509
-67.11206,51.2554
-75.755924,45.3269
-78.98677,47.18016
-72.15981,49.03597
-73.873706,45.637879
-73.31641,46.29766
-73.648243,45.501124
-75.582651,45.36342
-73.803234,45.61231
-67.9323,49.39179
-114.163579,51.030308
-77.55408,49.79227
-114.073034,51.084536
-73.81781,45.95714
-123.15548,49.186912
-79.365412,43.825446
-68.91398,47.90798
-114.142411,50.962743
-79.30828,43.637896
-79.393726,43.900122
-62.62575,50.39808
-113.947703,51.074932
-67.53964,48.80846
-113.934545,51.029357
-114.056833,50.908762
-71.60347,49.10761
-73.895462,45.594469
-67.6934,49.35312
-79.05157,49.36751
-79.536102,43.656843
-114.04505,51.002664
-71.17858,48.13729
-79.17516,48.6337
-74.0266,50.65258
-71.51176,46.28238
-122.911619,49.248837
-75.741858,45.340164
-79.648814,43.733172
-114.119038,50.967423
-73.701538,45.61341
-79.372509,43.818243
-75.04558,46.31115
-75.08761,46.05846
-123.052977,49.103105
-113.956554,50.921033
-72.4033,48.3425
-73.18964,49.03867
-123.055752,49.190257
-73.580382,45.570865
-74.17363,45.99401
-74.54975,45.86841
-73.685605,45.610176
-73.784047,45.455871
-79.609736,43.656483
-75.623772,45.455117
-75.681571,45.451262
-78.0933,46.64808
-71.6269,53.977
-74.28865,49.90798
-79.684995,43.686608
-77.98912,48.61931
-72.20912,45.25899
-114.127577,50.956067
-78.72022,48.36751
-113.918307,50.973625
-73.687443,45.556423
-71.88782,46.70174
-75.606521,45.411891
-75.68654,45.389041
-78.02016,51.21793
-73.90835,45.560219
-113.940373,51.053281
-114.025569,50.991798
-122.730419,49.185381
-114.157245,51.030744
-74.26759,45.75809
-75.645361,45.439863
-72.46,45.8928
-74.00308,45.09143
-64.12957,50.93016
-72.8167,45.4347
-73.43613,53.74311
-75.66948,45.378351
-75.82938,46.91936
-77.5083,48.76079
-77.9769,48.3947
-113.929245,50.895712
-75.591674,45.334382
-72.06285,48.81115
-123.03183,49.158294
-77.74605,46.88549
-73.98217,45.08873
-68.944,48.81655
-75.582784,45.415409
-71.26814,48.53327
-122.955239,49.194598
-123.065394,49.179661
-69.38337,47.53507
-72.8514,46.44814
-74.25285,46.14539
-73.498509,45.621802
-79.626327,43.628454
-71.3675,45.96253
-70.24721,49.872
-79.24194,47.95893
-122.780708,49.122949
-71.34078,48.41757
-75.763501,45.370768
-73.800395,45.486882
-76.00115,45.54497
-78.28038,48.51619
-73.444142,45.550087
-79.725016,43.680211
-73.635588,45.417797
-122.825284,49.213164
-77.16905,46.46523
-77.74607,46.61211
-75.752815,45.344793
-72.6478,48.2019
-123.060346,49.123788
-78.41395,48.54497
-78.582,47.56565
-75.742461,45.389989
-72.11664,48.30666
-114.088891,51.15233
-71.44435,49.72422
-79.715052,43.761982
-79.298498,43.822178
-79.627674,43.641699
-68.02613,48.67296
-75.594883,45.457649
-70.515,45.76889
-114.072931,51.147048
-122.905754,49.145055
-74.39225,45.58873
-78.71615,48.3801
-75.828927,45.349934
-78.5085,51.32464
-79.17437,49.15438
-74.3101,45.6802
-71.24484,45.77608
-77.73247,48.17026
-72.3292,49.2554
-79.45249,43.696383
-73.9688,45.7841
-72.01001,46.61931
-122.893654,49.231757
-122.737907,49.250763
-75.632838,45.348443
-72.31,49.0289
-73.442482,45.575679
-123.182586,49.223683
-73.62282,45.79047
-73.545891,45.481488
-74.59186,45.79407
-73.89466,45.501149
-113.975893,50.964907
-72.3982,54.22872
-73.5692,46.1519
-73.599187,45.455294
-72.7458,49.9781
-123.189623,49.233724
-114.030503,51.015539
-76.56755,46.86121
-72.10248,50.91157
-74.14063,46.29676
-73.612498,45.51393
-79.407147,43.64887
-122.86303,49.184884
-75.76578,45.350207
-76.9508,46.0731
-113.970755,50.925756
-76.2829,45.4747
-70.24198,47.70264
-113.961713,51.030028
-70.8206,46.3042
-79.589042,43.64013
-73.783784,45.612384
-71.951,49.1757
-72.95093,48.71613
-74.4315,45.90888
-71.8442,48.86931
-76.0764,50.2781
-77.85912,51.30666
-75.55878,45.90258
-123.081831,49.152696
-75.767881,45.377085
-123.128098,49.26216
-73.05941,50.27338
-123.019823,49.097422
-71.19981,48.47332
-73.27777,45.89988
-79.427379,43.77713
-79.1019,48.1758
-114.053486,51.143238
-77.10537,48.68016
-79.358732,43.798178
-73.803015,45.563431
-73.908348,45.460625
-69.17731,49.02878
-68.08821,48.33333
-79.699202,43.840445
-64.42501,48.72962
-75.705907,45.356287
-73.682729,45.514508
-73.783005,45.562005
-114.135167,50.964661
-77.83932,48.49311
-70.17241,50.39629
-70.78494,46.55936
-75.14866,45.64808
-78.5423,53.72063
-71.02921,47.05306
-73.45034,45.06925
-72.27397,47.02428
-79.545913,43.658239
-123.122978,49.25436
-77.6536,47.0925
-79.27725,43.645886
-79.44939,43.661136
-76.69155,52.01439
-75.696005,45.43233
-78.60484,47.9994
-114.026251,51.099801
-113.918347,51.097737
-66.05611,51.1229
-75.01257,47.65618
-114.154193,51.100086
-75.700769,45.464103
-79.343384,43.731621
-123.056378,49.152816
-73.05133,49.74221
-76.72826,51.65348
-73.46097,46.27158
-79.525421,43.693798
-75.78554,50.22782
-73.71282,45.551719
-122.87498,49.17691
-73.7181,45.486459
-71.62861,48.56745
-76.4142,46.7772
-75.595996,45.455661
-122.873765,49.231372
-72.51685,46.3765
-78.65986,48.65978
-113.977141,51.018901
-71.27578,46.56115
-75.698004,45.470633
-74.20607,45.88729
-73.99872,45.21973
-71.23689,46.69634
-70.59232,46.40978
-77.68054,48.67836
-114.044725,50.988075
-69.68105,48.30396
-79.378237,43.859732
-114.06652,50.914224
-114.076388,50.925525
-74.2503,48.64808
-73.83809,46.6265
-71.65899,45.3738
-73.87593,45.603184
-74.13958,45.79856
-61.80386,50.15258
-79.708925,43.772231
-66.8202,50.0754
-72.24341,46.95624
-122.741214,49.167387
-75.628783,45.454475
-123.029526,49.117417
-122.817637,49.158385
-113.926386,50.951858
-122.958123,49.145202
-75.9264,45.9681
-70.9733,48.2759
-72.89152,47.19994
-78.35146,46.39898
-79.42241,43.666405
-70.66991,49.36211
-79.531728,43.874531
-72.306,49.024
-76.78105,47.8711
-79.542135,43.628275
-71.66532,48.23052
-79.521079,43.76855
-69.00303,47.78417
-74.125,46.3122
-77.82123,48.04497
-72.80723,46.43735
-64.60509,48.90888
-122.967123,49.247828
-79.512208,43.873955
-79.438888,43.659805
-78.95646,48.6283
-75.7807,45.4521
-75.770075,45.352392
-73.799119,45.455523
-78.93563,48.95624
-71.74218,46.39808
-122.726453,49.148425
-74.88405,46.41757
-113.999261,50.989992
-73.5039,46.3186
-72.97325,45.08184
-73.66372,45.494584
-114.023836,51.080299
-79.695667,43.692828
-75.62098,45.453972
-72.69961,51.34772
-65.4034,48.1034
-114.113043,50.943127
-114.056058,50.987409
-76.0737,46.2797
-79.17333,48.03777
-79.518123,43.700366
-75.60722,50.55126
-69.88973,48.11301
-73.594847,45.417836
-73.33498,51.1301
-68.78895,49.57734
-79.448754,43.826481
-75.8651,45.5963
-114.129168,50.920699
-70.87214,48.19724
-114.06889,50.959679
-75.5901,45.447556
-76.0519,50.9581
-122.985809,49.238752
-79.02239,53.82644
-79.254503,43.777991
-79.381124,43.904154
-123.036069,49.202997
-75.23051,46.19724
-73.2161,52.3667
-75.6921,45.66157
-72.508,45.3812
-70.82408,47.15348
-74.31629,50.71703
-79.436389,43.91072
-71.63834,48.18465
-75.813419,45.378219
-114.044453,50.990397
-122.965863,49.21465
-75.3896,48.34502
-65.45294,48.02338
-76.96999,46.42656
-114.170296,50.913716
-75.88828,48.29587
-75.666394,45.345329
-69.4211,47.8203
-65.99865,48.29317
-69.30138,49.66067
-71.57565,45.39808
-73.680686,45.617099
-113.971696,50.994051
-122.911154,49.240708
-71.74226,45.83004
-79.628598,43.682628
-75.76737,45.94994
-122.902868,49.2492
-73.33692,45.63549
-71.00173,49.44275
-73.16957,53.65618
-75.8747,46.7433
-75.571866,45.380346
-123.106418,49.244186
-67.4754,48.85402
-75.697049,45.393083
-78.82526,48.05666
-79.392187,43.730179
-75.81137,45.440108
-76.9672,46.8631
-114.061926,50.907709
-113.948313,51.167806
-63.24418,51.84592
-70.50303,47.78238
-114.050951,51.03591
-72.97363,47.0036
-75.604181,45.458196
-73.436567,45.58984
-77.97517,46.51439
-114.159107,51.095544
-122.787528,49.098393
-123.174503,49.139104
-79.04956,48.26079
-77.07117,48.28687
-123.141085,49.147322
-76.42259,49.41337
-79.34434,48.77338
-72.69759,46.65258
-75.68125,45.461949
-73.28293,45.90618
-75.36342,47.49671
-68.0305,48.4026
-73.802066,45.590881
-70.27817,50.52338
-71.2941,46.5023
-123.035718,49.165458
-122.818941,49.136657
-73.692988,45.527034
-122.78212,49.177074
-70.88234,47.06205
-113.965433,50.989834
-74.7633,46.1634
-123.117762,49.151522
-73.522534,45.448545
-76.0967,46.1052
-73.1973,50.84323
-79.289724,43.640188
-77.58462,50.52338
-79.669258,43.829409
-79.14893,48.77878
-114.080336,51.081231
-114.041692,50.933844
-70.76149,48.43825
-113.975779,50.902178
-75.727531,45.406242
-73.535151,45.634983
-73.42841,49.21163
-79.716507,43.696441
-79.735051,43.781338
-114.025243,51.097693
-71.85205,45.90078
-122.873157,49.233904
-76.17534,45.68555
-70.6976,47.98052
-71.22966,48.45264
-123.157296,49.184429
-75.04687,46.32284
-77.96627,48.19365
-114.120246,50.944323
-75.76596,45.35957
-123.15417,49.161559
-79.431062,43.630153
-122.929359,49.115717
-76.63426,46.06475
-78.09027,48.75719
-122.907449,49.253635
-75.12921,45.86751
-72.74088,46.36931
-79.344656,43.764178
-75.82038,46.01439
-73.40111,50.51619
-74.6123,47.0506
-65.14601,49.22872
-75.92309,51.70354
-75.742952,45.44817
-79.418352,43.848593
-77.45241,48.58873
-68.1669,49.50899
-75.0964,45.684
-75.07279,46.95893
-73.673953,45.444688
-72.4809,48.76439
-73.437571,45.568033
-113.934663,51.071446
-123.139944,49.197511
-72.12,46.1194
-71.7513,53.673
-75.732097,45.353579
-122.940151,49.250791
-123.015403,49.266403
-114.065883,51.059051
-78.8811,48.89988
-74.15686,50.06925
-79.262464,43.751369
-74.47906,46.60222
-75.813521,45.356835
-73.513734,45.462332
-72.18436,47.82644
-73.88672,50.90438
-79.442424,43.870371
-75.591351,45.397808
-77.94304,53.1301
-73.15097,46.54946
-114.136532,50.906863
-69.08628,48.69455
-71.36598,48.96973
-69.6597,50.4194
-75.03152,46.02788
-78.05084,48.3765
-78.98949,46.78148
-74.38291,46.16427
-79.619026,43.79262
-79.612386,43.747183
-68.3367,48.5533
-77.72712,48.07195
-122.99739,49.099611
-68.4419,50.6058
-76.05254,50.01709
-122.731934,49.114124
-79.730676,43.844017
-113.997855,51.109633
-123.172535,49.222096
-75.63704,45.392072
-68.28516,49.20444
-72.935,49.43465
-72.53959,45.65438
-76.643,52.55396
-79.468857,43.681899
-77.39448,52.56025
-79.630931,43.716745
-65.88381,50.98142
-77.84804,53.86121
-79.37302,48.7536
-79.4758,47.9853
-79.07283,46.74671
-70.6838,51.2192
-79.490163,43.831459
-79.567777,43.64122
-122.9046,49.152704
-79.19382,48.97962
-73.5914,49.8247
-78.67758,53.41247
-75.61721,49.10582
-123.012758,49.148195
-78.85166,50.48052
-73.688783,45.424316
-71.5166,49.6073
-73.17371,45.93196
-75.12147,45.86031
-74.6958,47.1328
-74.91536,46.41337
-73.44048,45.96523
-122.761768,49.26337
-74.94275,46.27248
-75.569155,45.445255
-122.727522,49.257087
-122.91763,49.204338
-73.651526,45.593064
-73.576605,45.4863
-75.771728,45.379744
-66.9382,47.98322
-72.18434,45.68915
-74.3294,45.6939
-79.490846,43.74455
-70.21518,47.81475
-73.798634,45.588478
-75.62944,45.413915
-79.582233,43.640455
-79.2241,49.1241
-71.50163,48.66936
-79.578165,43.756583
-114.067353,51.094278
-70.4974,46.20534
-77.98092,52.20444
-73.589628,45.550078
-71.94437,49.70983
-79.309664,43.724329
-122.862581,49.20578
-79.254841,43.820036
-73.604406,45.435071
-76.77979,50.34233
-114.049315,51.030605
-75.697508,45.387877
-77.82661,47.98771
-76.68133,47.07464
-74.42708,51.02338
-75.802782,45.345128
-70.36865,49.04407
-70.97586,47.8774
-79.643193,43.878875
-69.92345,47.95714
-69.47423,51.07644
-123.003405,49.248109
-73.72938,45.75899
-72.2753,45.78957
-123.191961,49.116718
-75.711435,45.347163
-72.70618,48.94814
-75.84534,46.09682
-71.34552,46.95354
-74.84948,45.88999
-79.563262,43.848028
-69.04683,51.98412
-78.90703,49.21433
-79.35394,43.7161
-73.0163,45.2533
-74.37385,49.3783
-79.517391,43.836643
-76.57691,45.54587
-66.12589,50.24221
-77.48772,48.76439
-75.708412,45.413216
-73.765081,45.452426
-77.84849,46.69095
-73.81799,54.10492
-114.132614,50.996569
-73.917446,45.636774
-78.2968,46.43375
-79.273315,43.757613
-70.93727,46.51439
-79.349682,43.656751
-71.7541,48.82824
-113.981442,50.929236
-123.137156,49.178074
-123.118672,49.235925
-70.87835,47.09952
-69.5214,50.4081
-71.62717,48.68016
-74.64094,45.65168
-122.869128,49.252946
-70.85623,45.6238
-75.76425,46.3747
-114.045879,50.906753
-71.62861,48.56655
-77.98098,48.55756
-72.5351,49.5625
-70.01959,47.3756
-73.95219,45.89269
-79.419227,43.690452
-73.76129,45.426498
-113.945851,51.050139
-122.769114,49.146276
-71.32792,48.34233
-69.1334,49.2363
-70.42251,45.86301
-69.93739,49.72782
-122.911709,49.126969
-76.11492,48.66517
-114.158657,51.110682
-79.428056,43.662087
-77.68749,49.65528
-73.425508,45.568334
-75.38527,46.56835
-75.672777,45.397731
-73.36844,46.3747
-79.19592,48.30666
-69.94622,49.29766
-123.155845,49.205129
-73.44398,46.34952
-75.78337,45.382734
-79.36732,47.60042
-73.647997,45.593537
-77.60474,48.08873
-75.98315,46.06205
-73.678453,45.535203
-113.917733,50.908707
-114.14513,51.131653
-75.65223,45.41367
-114.167312,51.042509
-77.99082,53.99761
-71.4464,45.19904
-75.98317,45.99041
-79.343552,43.772707
-122.913135,49.187571
-113.98356,51.013433
-122.765321,49.179319
-73.26431,46.32824
-122.96588,49.160781
-76.66139,46.98861
-75.62627,46.35402
-123.063068,49.132771
-114.093154,51.170161
-114.153185,51.026407
-122.964042,49.212788
-74.86793,49.77338
-73.649801,45.529726
-72.58842,46.40258
-78.72869,47.52878
-68.3988,49.1292
-78.13918,46.59502
-69.06196,47.69095
-74.7618,50.7598
-73.8219,45.8094
-73.428168,45.557904
-114.046844,50.932705
-79.646475,43.832456
-79.382795,43.657431
-79.276465,43.750116
-75.741953,45.332606
-76.03247,46.39988
-77.31846,48.31385
-73.79657,45.506184
-123.139392,49.225334
-73.579812,45.453049
-73.62682,45.520188
-113.990737,50.912983
-75.60619,45.65708
-66.5033,50.2644
-71.44462,46.99761
-64.66396,48.35582
-72.1136,47.4672
-122.75491,49.178717
-73.28811,45.89359
-74.48184,46.12021
-73.839975,45.485126
-113.98533,51.091865
-113.94323,51.080929
-72.81335,47.52968
-72.97292,45.77338
-75.609078,45.386133
-73.642532,45.493507
-73.62863,45.57903
-123.023613,49.210343
-71.28456,48.40978
-73.410223,45.601973
-122.725808,49.268534
-69.1014,48.7333
-74.0619,45.4893
-73.842962,45.555934
-75.723186,45.381227
-79.561717,43.643105
-113.934275,50.898401
-122.91681,49.1471
-76.84708,46.76889
-65.8676,50.2769
-73.47153,50.82105
-78.2,48.28417
-114.075843,51.169955
-73.624111,45.514908
-79.0188,46.93106
-78.77273,48.10132
-114.106617,50.909199
-79.660026,43.850506
-79.526974,43.847125
-70.06475,47.36031
-75.722185,45.45589
-113.938309,51.001793
-79.29426,48.131
-113.990837,51.13
-78.01009,48.46973
-73.865654,45.456088
-114.010755,51.056688
-73.580749,45.452979
-77.71504,53.72692
-71.97206,49.92386
-74.48961,46.17476
-73.673035,45.599025
-71.16524,50.91757
-122.792104,49.157264
-114.146766,51.146134
-75.817374,45.363658
-79.743038,43.881941
-74.65239,46.14089
-79.10599,48.16427
-79.498041,43.683425
-114.023267,51.043531
-70.64077,45.9985
-73.737987,45.637656
-79.734185,43.763523
-73.810337,45.636629
-73.873369,45.483887
-74.23385,48.07374
-79.04009,48.27788
-123.121513,49.20173
-123.075198,49.242719
-75.96243,46.03058
-79.382413,43.886329
-75.675081,45.41719
-122.904193,49.186694
-72.81875,47.29946
-79.691695,43.836296
-73.87971,45.10672
-72.00054,45.08693
-113.951942,51.071077
-79.556777,43.635808
-79.35022,47.40978
-75.62779,46.05486
-69.30424,49.52158
-74.14083,45.8765
-73.835621,45.486976
-78.95879,47.43106
-66.95888,48.99671
-75.596086,45.446106
-122.998873,49.142356
-72.41274,46.55576
-73.511945,45.409132
-122.960693,49.159789
-66.32912,50.23322
-70.78174,47.16847
-78.76339,49.02068
-79.41854,50.18645
-79.496112,43.715236
-75.649943,45.380083
-75.672667,45.429775
-113.919619,51.113377
-114.034926,50.969061
-73.69586,45.75809
-123.086206,49.242456
-79.47589,43.66847
-75.640605,45.343913
-73.87936,45.558932
-79.335951,43.840354
-72.47157,48.36391
-122.960503,49.20835
-123.025779,49.127429
-122.944302,49.253327
-79.527899,43.860548
-73.648767,45.462033
-75.660089,45.407991
-74.19948,46.02878
-77.51038,48.26259
-123.093772,49.128408
-74.69319,50.71343
-74.56298,45.01529
-67.6451,51.1694
-123.07605,49.220119
-71.67301,48.2545
-78.89001,50.13909
-69.26876,48.04676
-69.04062,49.2509
-79.276653,43.898135
-74.79146,46.58783
-77.43585,48.78327
-77.34063,47.61031
-123.126903,49.268015
-122.920514,49.132702
-75.825235,45.401653
-122.719569,49.226939
-77.2145,49.5263
-71.35266,48.66936
-74.1406,46.167
-78.918,47.0829
-123.028874,49.095624
-78.04416,48.25899
-74.9111,49.5469
-79.277339,43.749326
-70.05042,51.06745
-69.99865,48.21703
-73.887255,45.558461
-74.20256,51.27428
-79.635871,43.900886
-71.29704,48.01079
-73.43415,46.93465
-122.758104,49.237239
-73.560563,45.642926
-72.64613,48.93735
-73.6637,45.419342
-75.658892,45.370397
-75.86222,46.07554
-122.840085,49.114339
-79.659419,43.776922
-72.45505,45.55306
-114.113632,50.906626
-75.753475,45.356572
-73.636165,45.619038
-79.05079,48.45893
-75.8572,48.2961
-69.02676,49.32644
-70.98003,50.92386
-123.112594,49.106533
-79.429235,43.889419
-79.42236,47.78867
-79.541404,43.741623
-79.558904,43.8004
-73.456841,45.405103
-73.27157,45.66157
-73.3939,45.1939
-69.24141,51.10582
-75.9847,45.9738
-71.91411,45.24401
-122.832067,49.127239
-69.82524,48.21793
-73.777733,45.508269
-73.576751,45.643287
-79.317963,43.757515
-79.599102,43.755029
-75.769621,45.435328
-79.461435,43.720911
-75.88618,47.27608
-79.17059,48.07644
-114.032189,51.117626
-75.632703,45.39927
-75.631382,45.359985
-72.43063,50.56475
-79.04688,48.23591
-75.656736,45.414309
-73.610608,45.577688
-76.20887,45.59682
-73.675329,45.612524
-73.68195,47.6265
-68.43869,50.89808
-79.35663,48.76799
-73.82166,46.11211
-76.51314,47.23142
-72.3628,45.5622
-74.49189,48.26889
-73.894538,45.443416
-122.935315,49.255961
-73.8204,45.94814
-79.682383,43.825831
-73.729815,45.46708
-79.421387,43.852898
-74.78237,46.50989
-122.988914,49.115705
-72.78635,46.44185
-79.05626,48.36031
-73.470677,45.449173
-75.689359,45.409032
-69.9061,47.9072
-123.041389,49.177023
-123.170792,49.171025
-72.38994,45.03417
-113.974133,51.121923
-114.000699,50.954059
-69.7821,48.15798
-79.11919,47.0036
-75.758216,45.405216
-114.062486,51.097927
-68.85579,48.33274
-73.620321,45.544411
-78.2725,49.4581
-79.4822,43.663586
-74.68794,45.93106
-122.969807,49.157758
-73.744709,45.644121
-78.9106,53.7628
-73.788174,45.632216
-73.755991,45.639443
-73.760288,45.414285
-74.8483,46.9736
-75.754313,45.45885
-73.725487,45.507973
-75.766779,45.422751
-114.085261,51.150941
-75.763492,45.458836
-64.51365,48.84053
-123.076769,49.163742
-75.762744,45.404902
-77.71336,48.48951
-77.00511,49.05666
-68.5631,48.19724
-67.29294,49.78867
-79.617171,43.695076
-76.56132,52.19634
-73.14831,46.70714
-73.85296,45.09952
-122.932636,49.150154
-74.26352,45.92476
-73.93366,46.26259
-79.712726,43.689199
-72.70329,49.10941
-71.88074,45.49311
-75.607711,45.437963
-78.3703,53.0522
